raceId,driverId,lap,position,lap_time
841,20,1,1,0 days 00:01:38.109000
841,20,2,1,0 days 00:01:33.006000
841,20,3,1,0 days 00:01:32.713000
841,20,4,1,0 days 00:01:32.803000
841,20,5,1,0 days 00:01:32.342000
841,20,6,1,0 days 00:01:32.605000
841,20,7,1,0 days 00:01:32.502000
841,20,8,1,0 days 00:01:32.537000
841,20,9,1,0 days 00:01:33.240000
841,20,10,1,0 days 00:01:32.572000
841,20,11,1,0 days 00:01:32.669000
841,20,12,1,0 days 00:01:32.902000
841,20,13,1,0 days 00:01:33.698000
841,20,14,3,0 days 00:01:52.075000
841,20,15,4,0 days 00:01:38.385000
841,20,16,2,0 days 00:01:31.548000
841,20,17,1,0 days 00:01:30.800000
841,20,18,1,0 days 00:01:31.810000
841,20,19,1,0 days 00:01:31.018000
841,20,20,1,0 days 00:01:31.055000
841,20,21,1,0 days 00:01:31.288000
841,20,22,1,0 days 00:01:31.084000
841,20,23,1,0 days 00:01:30.875000
841,20,24,1,0 days 00:01:32.240000
841,20,25,1,0 days 00:01:31.699000
841,20,26,1,0 days 00:01:31.328000
841,20,27,1,0 days 00:01:31.568000
841,20,28,1,0 days 00:01:31.113000
841,20,29,1,0 days 00:01:31.339000
841,20,30,1,0 days 00:01:31.054000
841,20,31,1,0 days 00:01:31.707000
841,20,32,1,0 days 00:01:31.611000
841,20,33,1,0 days 00:01:31.406000
841,20,34,1,0 days 00:01:31.871000
841,20,35,1,0 days 00:01:32.597000
841,20,36,1,0 days 00:01:53.737000
841,20,37,1,0 days 00:01:39.321000
841,20,38,1,0 days 00:01:33.632000
841,20,39,1,0 days 00:01:31.005000
841,20,40,1,0 days 00:01:30.530000
841,20,41,1,0 days 00:01:30.140000
841,20,42,1,0 days 00:01:30.419000
841,20,43,1,0 days 00:01:30.503000
841,20,44,1,0 days 00:01:29.844000
841,20,45,1,0 days 00:01:30.470000
841,20,46,1,0 days 00:01:30.669000
841,20,47,1,0 days 00:01:30.297000
841,20,48,1,0 days 00:01:30.471000
841,20,49,1,0 days 00:01:30.710000
841,20,50,1,0 days 00:01:30.732000
841,20,51,1,0 days 00:01:30.873000
841,20,52,1,0 days 00:01:31.087000
841,20,53,1,0 days 00:01:30.671000
841,20,54,1,0 days 00:01:30.656000
841,20,55,1,0 days 00:01:30.899000
841,20,56,1,0 days 00:01:29.962000
841,20,57,1,0 days 00:01:30.516000
841,20,58,1,0 days 00:01:31.946000
841,1,1,2,0 days 00:01:40.573000
841,1,2,2,0 days 00:01:33.774000
841,1,3,2,0 days 00:01:32.900000
841,1,4,2,0 days 00:01:32.582000
841,1,5,2,0 days 00:01:32.471000
841,1,6,2,0 days 00:01:32.434000
841,1,7,2,0 days 00:01:32.447000
841,1,8,2,0 days 00:01:32.310000
841,1,9,2,0 days 00:01:32.612000
841,1,10,2,0 days 00:01:33.121000
841,1,11,2,0 days 00:01:32.737000
841,1,12,2,0 days 00:01:32.795000
841,1,13,2,0 days 00:01:32.475000
841,1,14,1,0 days 00:01:32.984000
841,1,15,1,0 days 00:01:33.186000
841,1,16,1,0 days 00:01:52.039000
841,1,17,2,0 days 00:01:39.566000
841,1,18,2,0 days 00:01:31.823000
841,1,19,2,0 days 00:01:31.400000
841,1,20,2,0 days 00:01:31.194000
841,1,21,2,0 days 00:01:31.212000
841,1,22,2,0 days 00:01:31.524000
841,1,23,2,0 days 00:01:31.414000
841,1,24,2,0 days 00:01:31.564000
841,1,25,2,0 days 00:01:31.825000
841,1,26,2,0 days 00:01:31.419000
841,1,27,2,0 days 00:01:31.510000
841,1,28,2,0 days 00:01:32.267000
841,1,29,2,0 days 00:01:31.826000
841,1,30,2,0 days 00:01:31.149000
841,1,31,2,0 days 00:01:31.453000
841,1,32,2,0 days 00:01:34.258000
841,1,33,2,0 days 00:01:32.133000
841,1,34,2,0 days 00:01:32.016000
841,1,35,2,0 days 00:01:32.427000
841,1,36,2,0 days 00:01:53.298000
841,1,37,2,0 days 00:01:39.548000
841,1,38,2,0 days 00:01:31.013000
841,1,39,2,0 days 00:01:30.338000
841,1,40,2,0 days 00:01:31.200000
841,1,41,2,0 days 00:01:30.314000
841,1,42,2,0 days 00:01:30.421000
841,1,43,2,0 days 00:01:31.085000
841,1,44,2,0 days 00:01:31.175000
841,1,45,2,0 days 00:01:30.512000
841,1,46,2,0 days 00:01:30.508000
841,1,47,2,0 days 00:01:30.637000
841,1,48,2,0 days 00:01:30.785000
841,1,49,2,0 days 00:01:30.753000
841,1,50,2,0 days 00:01:31.010000
841,1,51,2,0 days 00:01:31.312000
841,1,52,2,0 days 00:01:31.629000
841,1,53,2,0 days 00:01:31.470000
841,1,54,2,0 days 00:01:31.789000
841,1,55,2,0 days 00:01:31.766000
841,1,56,2,0 days 00:01:31.813000
841,1,57,2,0 days 00:01:32.184000
841,1,58,2,0 days 00:01:34.576000
841,17,1,3,0 days 00:01:41.467000
841,17,2,3,0 days 00:01:33.725000
841,17,3,3,0 days 00:01:33.208000
841,17,4,3,0 days 00:01:32.933000
841,17,5,3,0 days 00:01:32.899000
841,17,6,3,0 days 00:01:32.916000
841,17,7,3,0 days 00:01:32.900000
841,17,8,3,0 days 00:01:33.262000
841,17,9,3,0 days 00:01:33.330000
841,17,10,3,0 days 00:01:34.248000
841,17,11,7,0 days 00:01:54.995000
841,17,12,8,0 days 00:01:40.221000
841,17,13,7,0 days 00:01:33.661000
841,17,14,7,0 days 00:01:34.118000
841,17,15,6,0 days 00:01:34.236000
841,17,16,5,0 days 00:01:32.497000
841,17,17,3,0 days 00:01:32.534000
841,17,18,3,0 days 00:01:32.905000
841,17,19,3,0 days 00:01:32.730000
841,17,20,3,0 days 00:01:32.529000
841,17,21,3,0 days 00:01:32.301000
841,17,22,3,0 days 00:01:32.342000
841,17,23,3,0 days 00:01:32.472000
841,17,24,3,0 days 00:01:32.746000
841,17,25,3,0 days 00:01:32.920000
841,17,26,6,0 days 00:01:51.733000
841,17,27,6,0 days 00:01:37.841000
841,17,28,5,0 days 00:01:31.348000
841,17,29,5,0 days 00:01:31.386000
841,17,30,5,0 days 00:01:30.924000
841,17,31,4,0 days 00:01:30.796000
841,17,32,4,0 days 00:01:30.397000
841,17,33,4,0 days 00:01:30.562000
841,17,34,4,0 days 00:01:30.474000
841,17,35,4,0 days 00:01:30.800000
841,17,36,3,0 days 00:01:30.496000
841,17,37,3,0 days 00:01:30.627000
841,17,38,3,0 days 00:01:30.482000
841,17,39,3,0 days 00:01:30.739000
841,17,40,3,0 days 00:01:31.670000
841,17,41,5,0 days 00:01:53.490000
841,17,42,5,0 days 00:01:37.445000
841,17,43,5,0 days 00:01:29.686000
841,17,44,5,0 days 00:01:30.108000
841,17,45,5,0 days 00:01:29.803000
841,17,46,5,0 days 00:01:29.804000
841,17,47,5,0 days 00:01:30.530000
841,17,48,5,0 days 00:01:30.122000
841,17,49,5,0 days 00:01:29.713000
841,17,50,5,0 days 00:01:29.600000
841,17,51,5,0 days 00:01:30.165000
841,17,52,5,0 days 00:01:29.825000
841,17,53,5,0 days 00:01:29.996000
841,17,54,5,0 days 00:01:29.695000
841,17,55,5,0 days 00:01:31.124000
841,17,56,5,0 days 00:01:30.203000
841,17,57,5,0 days 00:01:30.472000
841,17,58,5,0 days 00:01:32.279000
841,808,1,4,0 days 00:01:42.835000
841,808,2,4,0 days 00:01:34.363000
841,808,3,4,0 days 00:01:33.962000
841,808,4,4,0 days 00:01:33.729000
841,808,5,4,0 days 00:01:33.725000
841,808,6,4,0 days 00:01:33.573000
841,808,7,4,0 days 00:01:33.364000
841,808,8,4,0 days 00:01:33.315000
841,808,9,4,0 days 00:01:33.357000
841,808,10,4,0 days 00:01:33.615000
841,808,11,3,0 days 00:01:33.611000
841,808,12,3,0 days 00:01:34.156000
841,808,13,3,0 days 00:01:33.698000
841,808,14,2,0 days 00:01:33.152000
841,808,15,2,0 days 00:01:33.470000
841,808,16,4,0 days 00:01:53.795000
841,808,17,5,0 days 00:01:39.863000
841,808,18,4,0 days 00:01:32.045000
841,808,19,4,0 days 00:01:31.960000
841,808,20,4,0 days 00:01:32.214000
841,808,21,4,0 days 00:01:31.849000
841,808,22,4,0 days 00:01:32.341000
841,808,23,4,0 days 00:01:31.922000
841,808,24,4,0 days 00:01:32.517000
841,808,25,4,0 days 00:01:33.574000
841,808,26,3,0 days 00:01:31.929000
841,808,27,3,0 days 00:01:31.275000
841,808,28,3,0 days 00:01:31.263000
841,808,29,3,0 days 00:01:31.107000
841,808,30,3,0 days 00:01:31.479000
841,808,31,3,0 days 00:01:31.762000
841,808,32,3,0 days 00:01:32.260000
841,808,33,3,0 days 00:01:31.809000
841,808,34,3,0 days 00:01:31.413000
841,808,35,3,0 days 00:01:31.950000
841,808,36,5,0 days 00:01:54.357000
841,808,37,5,0 days 00:01:39.620000
841,808,38,5,0 days 00:01:31.265000
841,808,39,5,0 days 00:01:30.662000
841,808,40,5,0 days 00:01:30.713000
841,808,41,4,0 days 00:01:30.867000
841,808,42,3,0 days 00:01:30.525000
841,808,43,3,0 days 00:01:30.782000
841,808,44,3,0 days 00:01:30.856000
841,808,45,3,0 days 00:01:30.826000
841,808,46,3,0 days 00:01:31.333000
841,808,47,3,0 days 00:01:30.696000
841,808,48,3,0 days 00:01:30.885000
841,808,49,3,0 days 00:01:31.167000
841,808,50,3,0 days 00:01:30.671000
841,808,51,3,0 days 00:01:30.755000
841,808,52,3,0 days 00:01:30.158000
841,808,53,3,0 days 00:01:30.655000
841,808,54,3,0 days 00:01:30.631000
841,808,55,3,0 days 00:01:30.064000
841,808,56,3,0 days 00:01:30.192000
841,808,57,3,0 days 00:01:30.120000
841,808,58,3,0 days 00:01:30.767000
841,13,1,5,0 days 00:01:44.196000
841,13,2,5,0 days 00:01:34.485000
841,13,3,5,0 days 00:01:35.664000
841,13,4,5,0 days 00:01:33.900000
841,13,5,5,0 days 00:01:34.712000
841,13,6,5,0 days 00:01:33.700000
841,13,7,5,0 days 00:01:34.004000
841,13,8,5,0 days 00:01:33.833000
841,13,9,5,0 days 00:01:33.869000
841,13,10,5,0 days 00:01:34.490000
841,13,11,6,0 days 00:01:36.699000
841,13,12,5,0 days 00:01:34.662000
841,13,13,11,0 days 00:01:54.060000
841,13,14,12,0 days 00:01:40.250000
841,13,15,10,0 days 00:01:32.958000
841,13,16,7,0 days 00:01:32.749000
841,13,17,7,0 days 00:01:32.433000
841,13,18,7,0 days 00:01:33.492000
841,13,19,6,0 days 00:01:32.831000
841,13,20,6,0 days 00:01:32.661000
841,13,21,6,0 days 00:01:32.289000
841,13,22,6,0 days 00:01:32.321000
841,13,23,6,0 days 00:01:32.541000
841,13,24,6,0 days 00:01:32.450000
841,13,25,6,0 days 00:01:32.854000
841,13,26,5,0 days 00:01:32.724000
841,13,27,4,0 days 00:01:33.076000
841,13,28,4,0 days 00:01:32.914000
841,13,29,4,0 days 00:01:33.194000
841,13,30,4,0 days 00:01:33.265000
841,13,31,8,0 days 00:01:53.740000
841,13,32,7,0 days 00:01:39.973000
841,13,33,7,0 days 00:01:31.877000
841,13,34,7,0 days 00:01:31.644000
841,13,35,7,0 days 00:01:31.601000
841,13,36,7,0 days 00:01:31.884000
841,13,37,6,0 days 00:01:31.259000
841,13,38,6,0 days 00:01:31.263000
841,13,39,6,0 days 00:01:31.806000
841,13,40,6,0 days 00:01:31.291000
841,13,41,6,0 days 00:01:31.207000
841,13,42,6,0 days 00:01:31.093000
841,13,43,6,0 days 00:01:31.640000
841,13,44,6,0 days 00:01:31.490000
841,13,45,6,0 days 00:01:31.331000
841,13,46,6,0 days 00:01:31.378000
841,13,47,6,0 days 00:01:31.541000
841,13,48,10,0 days 00:01:53.006000
841,13,49,10,0 days 00:01:36.913000
841,13,50,10,0 days 00:01:29.451000
841,13,51,10,0 days 00:01:30.094000
841,13,52,10,0 days 00:01:32.456000
841,13,53,10,0 days 00:01:32.819000
841,13,54,9,0 days 00:01:30.070000
841,13,55,9,0 days 00:01:28.947000
841,13,56,9,0 days 00:01:29.770000
841,13,57,9,0 days 00:01:30.803000
841,13,58,9,0 days 00:01:31.822000
841,18,1,6,0 days 00:01:44.722000
841,18,2,6,0 days 00:01:34.139000
841,18,3,6,0 days 00:01:35.756000
841,18,4,6,0 days 00:01:33.818000
841,18,5,6,0 days 00:01:35.278000
841,18,6,6,0 days 00:01:33.291000
841,18,7,6,0 days 00:01:33.959000
841,18,8,6,0 days 00:01:34.021000
841,18,9,6,0 days 00:01:33.577000
841,18,10,6,0 days 00:01:34.653000
841,18,11,4,0 days 00:01:34.396000
841,18,12,4,0 days 00:01:33.199000
841,18,13,4,0 days 00:01:33.453000
841,18,14,4,0 days 00:01:33.615000
841,18,15,3,0 days 00:01:33.802000
841,18,16,3,0 days 00:01:34.897000
841,18,17,4,0 days 00:01:48.909000
841,18,18,6,0 days 00:01:40.864000
841,18,19,9,0 days 00:01:54.427000
841,18,20,12,0 days 00:01:39.911000
841,18,21,12,0 days 00:01:32.187000
841,18,22,12,0 days 00:01:32.018000
841,18,23,8,0 days 00:01:32.706000
841,18,24,8,0 days 00:01:31.732000
841,18,25,7,0 days 00:01:31.968000
841,18,26,7,0 days 00:01:31.173000
841,18,27,7,0 days 00:01:31.160000
841,18,28,7,0 days 00:01:31.143000
841,18,29,7,0 days 00:01:30.796000
841,18,30,7,0 days 00:01:31.672000
841,18,31,6,0 days 00:01:31.055000
841,18,32,6,0 days 00:01:31.265000
841,18,33,6,0 days 00:01:31.508000
841,18,34,6,0 days 00:01:31.615000
841,18,35,6,0 days 00:01:31.388000
841,18,36,6,0 days 00:01:31.459000
841,18,37,7,0 days 00:01:50.438000
841,18,38,7,0 days 00:01:39.626000
841,18,39,7,0 days 00:01:31.056000
841,18,40,7,0 days 00:01:30.585000
841,18,41,7,0 days 00:01:30.243000
841,18,42,7,0 days 00:01:30.403000
841,18,43,7,0 days 00:01:30.411000
841,18,44,7,0 days 00:01:30.228000
841,18,45,7,0 days 00:01:30.132000
841,18,46,7,0 days 00:01:30.177000
841,18,47,7,0 days 00:01:30.536000
841,18,48,6,0 days 00:01:30.548000
841,18,49,6,0 days 00:01:29.883000
841,18,50,6,0 days 00:01:30.645000
841,18,51,6,0 days 00:01:30.293000
841,18,52,6,0 days 00:01:30.098000
841,18,53,6,0 days 00:01:30.729000
841,18,54,6,0 days 00:01:30.554000
841,18,55,6,0 days 00:01:30.106000
841,18,56,6,0 days 00:01:30.289000
841,18,57,6,0 days 00:01:30.848000
841,18,58,6,0 days 00:01:31.203000
841,3,1,7,0 days 00:01:45.340000
841,3,2,7,0 days 00:01:35.808000
841,3,3,7,0 days 00:01:35.436000
841,3,4,7,0 days 00:01:35.810000
841,3,5,8,0 days 00:01:36.837000
841,3,6,8,0 days 00:01:34.856000
841,3,7,8,0 days 00:01:34.619000
841,3,8,8,0 days 00:01:34.624000
841,3,9,8,0 days 00:01:34.691000
841,3,10,8,0 days 00:01:34.021000
841,3,11,8,0 days 00:01:34.097000
841,3,12,6,0 days 00:01:34.862000
841,3,13,5,0 days 00:01:34.407000
841,3,14,5,0 days 00:01:34.135000
841,3,15,5,0 days 00:01:34.473000
841,3,16,8,0 days 00:01:54.239000
841,3,17,9,0 days 00:01:42.954000
841,3,18,9,0 days 00:01:34.939000
841,3,19,8,0 days 00:01:34.011000
841,3,20,8,0 days 00:01:33.614000
841,3,21,8,0 days 00:01:33.503000
841,3,22,8,0 days 00:01:34.600000
841,155,1,8,0 days 00:01:45.896000
841,155,2,9,0 days 00:01:37.118000
841,155,3,9,0 days 00:01:35.483000
841,155,4,9,0 days 00:01:35.648000
841,155,5,9,0 days 00:01:35.633000
841,155,6,9,0 days 00:01:35.302000
841,155,7,9,0 days 00:01:36.681000
841,155,8,9,0 days 00:01:34.520000
841,155,9,9,0 days 00:01:34.425000
841,155,10,9,0 days 00:01:34.491000
841,155,11,9,0 days 00:01:34.586000
841,155,12,7,0 days 00:01:34.567000
841,155,13,6,0 days 00:01:34.847000
841,155,14,6,0 days 00:01:34.342000
841,155,15,7,0 days 00:01:35.916000
841,155,16,10,0 days 00:01:54.819000
841,155,17,10,0 days 00:01:40.585000
841,155,18,10,0 days 00:01:32.875000
841,155,19,10,0 days 00:01:33.091000
841,155,20,9,0 days 00:01:33.333000
841,155,21,10,0 days 00:01:34.651000
841,155,22,10,0 days 00:01:33.850000
841,155,23,7,0 days 00:01:34.158000
841,155,24,7,0 days 00:01:32.332000
841,155,25,8,0 days 00:01:33.492000
841,155,26,8,0 days 00:01:32.662000
841,155,27,8,0 days 00:01:32.666000
841,155,28,8,0 days 00:01:32.373000
841,155,29,8,0 days 00:01:32.164000
841,155,30,8,0 days 00:01:32.080000
841,155,31,7,0 days 00:01:32.423000
841,155,32,11,0 days 00:01:52.120000
841,155,33,11,0 days 00:01:39.549000
841,155,34,11,0 days 00:01:31.739000
841,155,35,11,0 days 00:01:31.269000
841,155,36,10,0 days 00:01:31.247000
841,155,37,9,0 days 00:01:31.081000
841,155,38,9,0 days 00:01:31.339000
841,155,39,9,0 days 00:01:31.194000
841,155,40,9,0 days 00:01:30.946000
841,155,41,9,0 days 00:01:31.027000
841,155,42,9,0 days 00:01:31.773000
841,155,43,9,0 days 00:01:31.141000
841,155,44,9,0 days 00:01:30.818000
841,155,45,9,0 days 00:01:30.969000
841,155,46,9,0 days 00:01:30.700000
841,155,47,9,0 days 00:01:30.735000
841,155,48,8,0 days 00:01:30.617000
841,155,49,8,0 days 00:01:30.620000
841,155,50,8,0 days 00:01:30.696000
841,155,51,8,0 days 00:01:30.384000
841,155,52,8,0 days 00:01:31.132000
841,155,53,8,0 days 00:01:31.237000
841,155,54,8,0 days 00:01:31.687000
841,155,55,8,0 days 00:01:30.778000
841,155,56,8,0 days 00:01:32.265000
841,155,57,8,0 days 00:01:31.229000
841,155,58,8,0 days 00:01:31.830000
841,4,1,9,0 days 00:01:46.144000
841,4,2,8,0 days 00:01:36.233000
841,4,3,8,0 days 00:01:34.726000
841,4,4,8,0 days 00:01:35.355000
841,4,5,7,0 days 00:01:34.400000
841,4,6,7,0 days 00:01:33.278000
841,4,7,7,0 days 00:01:32.903000
841,4,8,7,0 days 00:01:33.099000
841,4,9,7,0 days 00:01:33.621000
841,4,10,7,0 days 00:01:34.053000
841,4,11,5,0 days 00:01:34.857000
841,4,12,12,0 days 00:01:52.624000
841,4,13,13,0 days 00:01:38.812000
841,4,14,10,0 days 00:01:32.679000
841,4,15,9,0 days 00:01:31.904000
841,4,16,6,0 days 00:01:32.289000
841,4,17,6,0 days 00:01:32.186000
841,4,18,5,0 days 00:01:31.832000
841,4,19,5,0 days 00:01:31.958000
841,4,20,5,0 days 00:01:31.936000
841,4,21,5,0 days 00:01:32.002000
841,4,22,5,0 days 00:01:32.336000
841,4,23,5,0 days 00:01:31.955000
841,4,24,5,0 days 00:01:32.198000
841,4,25,5,0 days 00:01:33.475000
841,4,26,4,0 days 00:01:32.371000
841,4,27,5,0 days 00:01:53.552000
841,4,28,6,0 days 00:01:36.900000
841,4,29,6,0 days 00:01:30.097000
841,4,30,6,0 days 00:01:30.103000
841,4,31,5,0 days 00:01:30.081000
841,4,32,5,0 days 00:01:30.177000
841,4,33,5,0 days 00:01:30.379000
841,4,34,5,0 days 00:01:30.356000
841,4,35,5,0 days 00:01:30.427000
841,4,36,4,0 days 00:01:30.314000
841,4,37,4,0 days 00:01:30.739000
841,4,38,4,0 days 00:01:30.399000
841,4,39,4,0 days 00:01:31.121000
841,4,40,4,0 days 00:01:31.094000
841,4,41,3,0 days 00:01:31.632000
841,4,42,4,0 days 00:01:50.315000
841,4,43,4,0 days 00:01:37.745000
841,4,44,4,0 days 00:01:30.029000
841,4,45,4,0 days 00:01:29.608000
841,4,46,4,0 days 00:01:29.840000
841,4,47,4,0 days 00:01:29.837000
841,4,48,4,0 days 00:01:29.597000
841,4,49,4,0 days 00:01:29.487000
841,4,50,4,0 days 00:01:29.867000
841,4,51,4,0 days 00:01:29.937000
841,4,52,4,0 days 00:01:29.657000
841,4,53,4,0 days 00:01:29.507000
841,4,54,4,0 days 00:01:30.401000
841,4,55,4,0 days 00:01:29.529000
841,4,56,4,0 days 00:01:29.665000
841,4,57,4,0 days 00:01:29.912000
841,4,58,4,0 days 00:01:30.501000
841,814,1,10,0 days 00:01:47.562000
841,814,2,10,0 days 00:01:35.807000
841,814,3,10,0 days 00:01:35.741000
841,814,4,10,0 days 00:01:35.552000
841,814,5,10,0 days 00:01:36.121000
841,814,6,10,0 days 00:01:35.223000
841,814,7,11,0 days 00:01:37.583000
841,814,8,11,0 days 00:01:35.754000
841,814,9,11,0 days 00:01:35.045000
841,814,10,12,0 days 00:01:36.007000
841,814,11,12,0 days 00:01:34.697000
841,814,12,11,0 days 00:01:34.991000
841,814,13,10,0 days 00:01:35.188000
841,814,14,16,0 days 00:01:57.090000
841,814,15,17,0 days 00:01:40.248000
841,814,16,16,0 days 00:01:33.502000
841,814,17,13,0 days 00:01:34.023000
841,814,18,13,0 days 00:01:33.436000
841,814,19,13,0 days 00:01:33.362000
841,814,20,13,0 days 00:01:34.545000
841,814,21,13,0 days 00:01:34.172000
841,814,22,13,0 days 00:01:33.140000
841,814,23,10,0 days 00:01:34.336000
841,814,24,10,0 days 00:01:34.067000
841,814,25,11,0 days 00:01:35.284000
841,814,26,11,0 days 00:01:33.087000
841,814,27,11,0 days 00:01:32.923000
841,814,28,11,0 days 00:01:32.788000
841,814,29,10,0 days 00:01:33.166000
841,814,30,10,0 days 00:01:32.665000
841,814,31,10,0 days 00:01:32.890000
841,814,32,9,0 days 00:01:32.872000
841,814,33,9,0 days 00:01:33.198000
841,814,34,9,0 days 00:01:32.756000
841,814,35,9,0 days 00:01:33.054000
841,814,36,12,0 days 00:01:55.102000
841,814,37,12,0 days 00:01:40.552000
841,814,38,12,0 days 00:01:33.694000
841,814,39,12,0 days 00:01:32.422000
841,814,40,12,0 days 00:01:31.941000
841,814,41,12,0 days 00:01:32.168000
841,814,42,12,0 days 00:01:32.177000
841,814,43,12,0 days 00:01:33.833000
841,814,44,12,0 days 00:01:32.125000
841,814,45,12,0 days 00:01:32.389000
841,814,46,12,0 days 00:01:32.486000
841,814,47,12,0 days 00:01:32.805000
841,814,48,12,0 days 00:01:32.636000
841,814,49,12,0 days 00:01:32.953000
841,814,50,12,0 days 00:01:32.593000
841,814,51,12,0 days 00:01:32.979000
841,814,52,12,0 days 00:01:33.059000
841,814,53,12,0 days 00:01:34.403000
841,814,54,12,0 days 00:01:34.500000
841,814,55,12,0 days 00:01:34.419000
841,814,56,12,0 days 00:01:36.305000
841,814,57,12,0 days 00:01:36.350000
841,67,1,11,0 days 00:01:51.121000
841,67,2,11,0 days 00:01:35.399000
841,67,3,11,0 days 00:01:34.800000
841,67,4,11,0 days 00:01:34.806000
841,67,5,11,0 days 00:01:35.432000
841,67,6,11,0 days 00:01:35.178000
841,67,7,10,0 days 00:01:36.232000
841,67,8,10,0 days 00:01:35.153000
841,67,9,10,0 days 00:01:34.610000
841,67,10,10,0 days 00:01:34.490000
841,67,11,10,0 days 00:01:34.479000
841,67,12,9,0 days 00:01:36.212000
841,67,13,8,0 days 00:01:34.943000
841,67,14,8,0 days 00:01:34.376000
841,67,15,13,0 days 00:01:56.915000
841,67,16,15,0 days 00:01:40.111000
841,67,17,12,0 days 00:01:34.923000
841,67,18,12,0 days 00:01:32.831000
841,67,19,12,0 days 00:01:33.351000
841,67,20,11,0 days 00:01:33.400000
841,67,21,11,0 days 00:01:33.098000
841,67,22,11,0 days 00:01:32.987000
841,67,23,9,0 days 00:01:35.281000
841,67,24,9,0 days 00:01:33.050000
841,67,25,9,0 days 00:01:32.355000
841,67,26,9,0 days 00:01:32.169000
841,67,27,9,0 days 00:01:32.574000
841,67,28,9,0 days 00:01:32.275000
841,67,29,13,0 days 00:01:51.416000
841,67,30,12,0 days 00:01:41.470000
841,67,31,12,0 days 00:01:32.733000
841,67,32,12,0 days 00:01:31.907000
841,67,33,12,0 days 00:01:31.936000
841,67,34,12,0 days 00:01:31.958000
841,67,35,12,0 days 00:01:32.441000
841,67,36,11,0 days 00:01:31.143000
841,67,37,10,0 days 00:01:30.979000
841,67,38,10,0 days 00:01:31.339000
841,67,39,10,0 days 00:01:31.160000
841,67,40,10,0 days 00:01:31.216000
841,67,41,10,0 days 00:01:31.406000
841,67,42,10,0 days 00:01:31.667000
841,67,43,10,0 days 00:01:31.178000
841,67,44,10,0 days 00:01:30.836000
841,67,45,10,0 days 00:01:31.020000
841,67,46,10,0 days 00:01:30.987000
841,67,47,10,0 days 00:01:31.151000
841,67,48,9,0 days 00:01:31.348000
841,67,49,9,0 days 00:01:32.579000
841,67,50,9,0 days 00:01:32.093000
841,67,51,9,0 days 00:01:31.957000
841,67,52,9,0 days 00:01:32.448000
841,67,53,9,0 days 00:01:32.899000
841,67,54,10,0 days 00:01:35.640000
841,67,55,10,0 days 00:01:32.694000
841,67,56,10,0 days 00:01:33.047000
841,67,57,10,0 days 00:01:33.506000
841,16,1,12,0 days 00:01:51.520000
841,16,2,12,0 days 00:01:35.827000
841,16,3,12,0 days 00:01:34.667000
841,16,4,12,0 days 00:01:34.602000
841,16,5,12,0 days 00:01:35.574000
841,16,6,12,0 days 00:01:35.221000
841,16,7,12,0 days 00:01:36.572000
841,16,8,12,0 days 00:01:35.803000
841,16,9,12,0 days 00:01:34.969000
841,16,10,11,0 days 00:01:34.161000
841,16,11,11,0 days 00:01:34.061000
841,16,12,10,0 days 00:01:35.471000
841,16,13,9,0 days 00:01:35
841,16,14,9,0 days 00:01:34.395000
841,16,15,8,0 days 00:01:34.953000
841,16,16,12,0 days 00:01:55.254000
841,16,17,14,0 days 00:01:43.196000
841,16,18,14,0 days 00:01:33.265000
841,16,19,14,0 days 00:01:33.279000
841,16,20,14,0 days 00:01:34.750000
841,16,21,14,0 days 00:01:33.809000
841,16,22,14,0 days 00:01:33.366000
841,16,23,11,0 days 00:01:34.057000
841,16,24,11,0 days 00:01:33.843000
841,16,25,10,0 days 00:01:33.060000
841,16,26,10,0 days 00:01:32.712000
841,16,27,10,0 days 00:01:33.023000
841,16,28,10,0 days 00:01:32.923000
841,16,29,9,0 days 00:01:32.590000
841,16,30,9,0 days 00:01:32.726000
841,16,31,9,0 days 00:01:32.778000
841,16,32,8,0 days 00:01:32.934000
841,16,33,8,0 days 00:01:32.996000
841,16,34,8,0 days 00:01:32.803000
841,16,35,8,0 days 00:01:32.884000
841,16,36,8,0 days 00:01:32.633000
841,16,37,11,0 days 00:01:51.970000
841,16,38,11,0 days 00:01:40.470000
841,16,39,11,0 days 00:01:32.017000
841,16,40,11,0 days 00:01:31.960000
841,16,41,11,0 days 00:01:34.253000
841,16,42,11,0 days 00:01:31.924000
841,16,43,11,0 days 00:01:31.971000
841,16,44,11,0 days 00:01:31.679000
841,16,45,11,0 days 00:01:32.008000
841,16,46,11,0 days 00:01:32.246000
841,16,47,11,0 days 00:01:33.932000
841,16,48,11,0 days 00:01:31.931000
841,16,49,11,0 days 00:01:31.948000
841,16,50,11,0 days 00:01:31.937000
841,16,51,11,0 days 00:01:32.065000
841,16,52,11,0 days 00:01:31.681000
841,16,53,11,0 days 00:01:31.774000
841,16,54,11,0 days 00:01:31.773000
841,16,55,11,0 days 00:01:31.526000
841,16,56,11,0 days 00:01:31.579000
841,16,57,11,0 days 00:01:32.473000
841,2,1,13,0 days 00:01:52.091000
841,2,2,13,0 days 00:01:36.505000
841,2,3,13,0 days 00:01:35.067000
841,2,4,13,0 days 00:01:35.662000
841,2,5,13,0 days 00:01:35.405000
841,2,6,13,0 days 00:01:35.662000
841,2,7,13,0 days 00:01:35.698000
841,2,8,13,0 days 00:01:35.363000
